number,value,datetime_start,datetime_complete,duration,params_gamma,params_learning_rate,params_max_depth,params_n_estimators,state
51,0.864329251115036,2025-11-16 11:44:57.908114,2025-11-16 11:44:59.106589,0 days 00:00:01.198475,4.591408614466386,0.04944542593650883,8,134,COMPLETE
52,0.8604578209918629,2025-11-16 11:44:59.106633,2025-11-16 11:45:00.034576,0 days 00:00:00.927943,4.742936112646888,0.29692401954998715,7,133,COMPLETE
53,0.8632925647013288,2025-11-16 11:45:00.034614,2025-11-16 11:45:01.055406,0 days 00:00:01.020792,4.356467876254576,0.11332638633676854,8,141,COMPLETE
54,0.8627031859371694,2025-11-16 11:45:01.055442,2025-11-16 11:45:02.353268,0 days 00:00:01.297826,3.8696022927703027,0.055976959263523585,10,177,COMPLETE
55,0.8640579785936208,2025-11-16 11:45:02.353305,2025-11-16 11:45:03.828115,0 days 00:00:01.474810,4.59743844866513,0.049451151054900416,8,396,COMPLETE
56,0.8620233411436123,2025-11-16 11:45:03.828154,2025-11-16 11:45:05.161637,0 days 00:00:01.333483,0.9552294318038239,0.08485367961930787,9,121,COMPLETE
57,0.8636747013180184,2025-11-16 11:45:05.161674,2025-11-16 11:45:06.522559,0 days 00:00:01.360885,4.851003456248788,0.02891417405698298,7,159,COMPLETE
58,0.8629857563822891,2025-11-16 11:45:06.522602,2025-11-16 11:45:07.639970,0 days 00:00:01.117368,3.650208820866361,0.127572202422322,9,200,COMPLETE
59,0.8589273394622797,2025-11-16 11:45:07.640007,2025-11-16 11:45:08.567570,0 days 00:00:00.927563,4.1632254661069865,0.06340377948530325,3,112,COMPLETE
60,0.8645248646357834,2025-11-16 11:45:08.567605,2025-11-16 11:45:09.737977,0 days 00:00:01.170372,4.37420813564395,0.0507794221709949,8,129,COMPLETE
61,0.864003863504401,2025-11-16 11:45:09.738013,2025-11-16 11:45:10.939004,0 days 00:00:01.200991,4.406423230033067,0.04737141427902239,8,133,COMPLETE
62,0.8640848141907169,2025-11-16 11:45:10.939042,2025-11-16 11:45:12.033026,0 days 00:00:01.093984,3.852077260627914,0.08059889192658445,8,143,COMPLETE
63,0.8592092531485178,2025-11-16 11:45:12.033064,2025-11-16 11:45:13.297643,0 days 00:00:01.264579,4.051150149395137,0.015652777732520596,7,127,COMPLETE
64,0.8628349818370804,2025-11-16 11:45:13.297686,2025-11-16 11:45:14.523821,0 days 00:00:01.226135,4.452387713125699,0.033863661627209544,8,110,COMPLETE
65,0.8637621926952249,2025-11-16 11:45:14.523860,2025-11-16 11:45:15.676756,0 days 00:00:01.152896,4.828163348957386,0.06404499691327542,9,146,COMPLETE
66,0.862780659076367,2025-11-16 11:45:15.676795,2025-11-16 11:45:17.199337,0 days 00:00:01.522542,4.212330748698823,0.021942692359754976,7,175,COMPLETE
67,0.8632063185438733,2025-11-16 11:45:17.199383,2025-11-16 11:45:18.160722,0 days 00:00:00.961339,4.688230127974863,0.10073868973943004,6,102,COMPLETE
68,0.8151719664798615,2025-11-16 11:45:18.160759,2025-11-16 11:45:19.120528,0 days 00:00:00.959769,1.994156203817636,0.007410941171209936,2,155,COMPLETE
69,0.8636111620558037,2025-11-16 11:45:19.120564,2025-11-16 11:45:20.523293,0 days 00:00:01.402729,4.549271226278799,0.03852955503693974,8,240,COMPLETE
70,0.8384879003495381,2025-11-16 11:45:20.523331,2025-11-16 11:45:21.959049,0 days 00:00:01.435718,4.343204910657305,0.0032717488429668423,7,168,COMPLETE
71,0.8647584706728771,2025-11-16 11:45:21.959088,2025-11-16 11:45:23.126022,0 days 00:00:01.166934,4.589500712901272,0.05027572392306775,8,121,COMPLETE
72,0.8645924161393619,2025-11-16 11:45:23.126059,2025-11-16 11:45:24.296870,0 days 00:00:01.170811,4.844725333365862,0.04622748461161207,8,119,COMPLETE
73,0.8634005788369663,2025-11-16 11:45:24.296907,2025-11-16 11:45:25.403698,0 days 00:00:01.106791,4.874915682183551,0.06856133227140636,9,121,COMPLETE
74,0.8626021897955001,2025-11-16 11:45:25.403737,2025-11-16 11:45:26.633099,0 days 00:00:01.229362,4.9869859736501505,0.027796497548623365,8,116,COMPLETE
75,0.8627299991496651,2025-11-16 11:45:26.633137,2025-11-16 11:45:27.665477,0 days 00:00:01.032340,1.5858224688649525,0.14707923864536354,7,129,COMPLETE
76,0.8615706795337221,2025-11-16 11:45:27.665514,2025-11-16 11:45:28.605212,0 days 00:00:00.939698,4.22898042719518,0.22777081008981545,9,106,COMPLETE
77,0.8633187820926947,2025-11-16 11:45:28.605256,2025-11-16 11:45:29.912849,0 days 00:00:01.307593,4.462550137129313,0.04428581053489037,10,148,COMPLETE
78,0.8646196355683783,2025-11-16 11:45:29.912885,2025-11-16 11:45:31.077122,0 days 00:00:01.164237,3.975635061710869,0.05635238517550107,8,123,COMPLETE
79,0.8596522447887114,2025-11-16 11:45:31.077161,2025-11-16 11:45:32.312976,0 days 00:00:01.235815,2.5002717800180747,0.02419301957035197,7,117,COMPLETE
80,0.8641079300001924,2025-11-16 11:45:32.313013,2025-11-16 11:45:33.510958,0 days 00:00:01.197945,2.9347778794789683,0.056284236441289964,8,108,COMPLETE
81,0.8643170672378441,2025-11-16 11:45:33.510996,2025-11-16 11:45:34.833207,0 days 00:00:01.322211,3.9757941952889664,0.03473145649652992,8,136,COMPLETE
82,0.8642237967307693,2025-11-16 11:45:34.833245,2025-11-16 11:45:35.943292,0 days 00:00:01.110047,4.6610364488397815,0.06434298301008214,8,125,COMPLETE
83,0.8626481987794291,2025-11-16 11:45:35.943329,2025-11-16 11:45:36.919992,0 days 00:00:00.976663,4.836027949695267,0.1863878371474531,9,141,COMPLETE
84,0.862905560377194,2025-11-16 11:45:36.920028,2025-11-16 11:45:38.011749,0 days 00:00:01.091721,3.314194735365632,0.0844599757261125,9,100,COMPLETE
85,0.8637998801403647,2025-11-16 11:45:38.011786,2025-11-16 11:45:39.029518,0 days 00:00:01.017732,4.302621849609129,0.12340857955764944,7,156,COMPLETE
